Time_Seconds,Irradiance_Wm2,Temperature_C,PV_Power_W
1581172200,712.49,0.33,2522
1581175800,817,1.66,2873.8
1581179400,820.38,2.95,2876.88
1581183000,624.27,3.84,2200.88
1581186600,293.26,4.2,1005.52
1581190200,418.9,4.06,1465.6
1581193800,197.03,4.45,650.52
1581197400,114.66,4.2,340.96
1581201000,0,3.64,0
1581204600,0,2.42,0
1581208200,0,1.13,0
1581211800,0,-0.08,0
1581215400,0,-1.2,0
1581219000,0,-1.62,0
1581222600,0,-0.7,0
1581226200,0,0.49,0
1581229800,0,0.56,0
1581233400,0,-2.45,0
1581237000,0,-2.37,0
1581240600,0,-1.96,0
1581244200,0,-1.93,0
1581247800,0,-1.76,0
1581251400,161.75,-1.88,490.56
1581255000,446.07,-0.92,1563.52
1581258600,660.36,1.65,2295.24
1581262200,769.51,3.67,2626.36
1581265800,829.32,5.22,2789.44
1581269400,646.99,6.52,2219.56
1581273000,618.1,6.8,2124.12
1581276600,516,6.28,1769.04
1581280200,249.32,6.72,831.28
1581283800,151.2,6.19,460.28
1581287400,0,5.45,0
1581291000,0,3.96,0
1581294600,0,3.1,0
1581298200,0,2.35,0
1581301800,0,2.11,0
1581305400,0,2.13,0
1581309000,0,2.13,0
1581312600,0,2.41,0
1581316200,0,2.82,0
1581319800,0,3.77,0
1581323400,0,4.05,0
1581327000,0,3.94,0
1581330600,0,3.84,0
1581334200,0,3.94,0
1581337800,18.63,4.1,27.24
1581341400,49.04,4.39,120.92
1581345000,66.44,4.65,178.56
1581348600,89.93,5,260.6
1581352200,128,5.47,395
1581355800,127.87,6.28,398
1581359400,64.83,6.69,171.44
1581363000,57.65,7.1,147
1581366600,35.22,7.05,75.64
1581370200,12.91,6.76,14.2
1581373800,0,6.45,0
1581377400,0,6.2,0
1581381000,0,6.06,0
1581384600,0,6,0
1581388200,0,5.91,0
1581391800,0,5.75,0
1581395400,0,5.57,0
1581399000,0,5.42,0
1581402600,0,5.44,0
1581406200,0,5.3,0
1581409800,0,5.34,0
1581413400,0,5.19,0
1581417000,0,5.28,0
1581420600,0,5.33,0
1581424200,3.49,5.39,0
1581427800,10.01,5.51,7.96
1581431400,26.4,5.67,49.84
1581435000,53.48,5.95,133.84
1581438600,37.54,6.43,82.84
1581442200,36.59,6.55,79.84
1581445800,62.13,6.65,161.96
1581449400,34.06,6.63,72.16
1581453000,20.13,6.68,32.24
1581456600,28.02,6.76,54.12
1581460200,0,6.68,0
1581463800,0,6.6,0
1581467400,0,6.44,0
1581471000,0,6.37,0
1581474600,0,6.16,0
1581478200,0,5.65,0
1581481800,0,5.03,0
1581485400,0,4.64,0
1581489000,0,4.36,0
1581492600,0,4.29,0
1581496200,0,3.38,0
1581499800,0,2.6,0
1581503400,0,1.85,0
1581507000,0,1.36,0
1581510600,64.23,0.91,166.92
1581514200,260.25,1.26,887.52
1581517800,603.41,2.45,2104.16
1581521400,914.6,3.48,3085.96
1581525000,1027.52,4.56,3374.2
1581528600,917.83,5.54,3018.28
1581532200,868.13,6.29,2878.52
1581535800,299.33,7.25,1001.32
1581539400,144.11,7.21,447.56
1581543000,99.57,6.91,285.6
1581546600,0,6.14,0
1581550200,0,5.2,0
1581553800,0,4.74,0
1581557400,0,4.62,0
1581561000,0,4.34,0
1581564600,0,4.02,0
1581568200,0,3.16,0
1581571800,0,3.04,0
1581575400,0,3.11,0
1581579000,0,2.97,0
1581582600,0,3,0
1581586200,0,3.09,0
1581589800,0,3.14,0
1581593400,0,3.22,0
1581597000,9.24,3.44,6.52
1581600600,35.76,3.92,78.4
1581604200,65.69,4.8,175.24
1581607800,112.53,5.58,337.8
1581611400,69.15,6.6,185.6
1581615000,46.34,7.08,110.4
1581618600,40.94,7.16,93.08
1581622200,26.49,5.19,50.28
1581625800,21.56,5.11,36.4
1581629400,11.32,5.09,10.8
1581633000,0,5,0
1581636600,0,4.62,0
1581640200,0,4.48,0
1581643800,0,4.09,0
1581647400,0,3.35,0
1581651000,0,2.48,0
1581654600,0,1.91,0
1581658200,0,1.38,0
1581661800,0,1.04,0
1581665400,0,1.3,0
1581669000,0,0.97,0
1581672600,0,0.58,0
1581676200,0,0.15,0
1581679800,0,-0.33,0
1581683400,191.71,-1.04,596.16
1581687000,399.22,-1.31,1418.68
1581690600,605.32,-1.3,2183
1581694200,740.72,-1.01,2652.12
1581697800,910.02,-0.61,3209.8
1581701400,956.97,-0.11,3351.24
1581705000,987.55,0.21,3454.04
1581708600,837.67,-0.08,2971.56
1581712200,608.12,-0.4,2173.64
1581715800,324.01,-1.09,1102.12
1581719400,0,-2.17,0
1581723000,0,-3.35,0
1581726600,0,-4.28,0
1581730200,0,-5.03,0
1581733800,0,-5.68,0
1581737400,0,-6.2,0
1581741000,0,-6.62,0
1581744600,0,-6.97,0
1581748200,0,-7.28,0
1581751800,0,-7.64,0
1581755400,0,-7.84,0
1581759000,0,-8.03,0
1581762600,0,-8.24,0
1581766200,0,-8.41,0
1581769800,224.43,-8.58,729.24
1581773400,513.24,-7.77,1837.2
1581777000,768.5,-6.6,2668.08
1581780600,954.07,-5.19,3222.92
1581784200,1058.47,-3.68,3551.44
1581787800,1072.57,-2.34,3611.4
1581791400,996.76,-1.28,3399.84
1581795000,744.52,-1.16,2615
1581798600,435.79,-0.93,1546.8
1581802200,176.41,-1.07,573.56
1581805800,0,-1.54,0
1581809400,0,-2.27,0
1581813000,0,-2.47,0
1581816600,0,-2.64,0
1581820200,0,-2.8,0
1581823800,0,-2.96,0
1581827400,0,-2.77,0
1581831000,0,-2.5,0
1581834600,0,-2.26,0
1581838200,0,-2.11,0
1581841800,0,-1.92,0
1581845400,0,-1.83,0
1581849000,0,-1.68,0
1581852600,0,-1.68,0
1581856200,40.24,-1.6,94.52
1581859800,140.15,-0.86,449.68
1581863400,335.18,0.51,1171.32
1581867000,566.78,2.15,1993.16
1581870600,630.23,3.85,2190.64
1581874200,688.94,5.12,2369.76
1581877800,254.54,6.29,852.32
1581881400,503.97,5.43,1738.24
1581885000,373.78,6.16,1276.96
1581888600,274.55,5.86,888.84
1581892200,0,4.72,0
1581895800,0,3.09,0
1581899400,0,2.12,0
1581903000,0,1.48,0
1581906600,0,0.77,0
1581910200,0,-0.26,0
1581913800,0,-0.89,0
1581917400,0,-0.45,0
1581921000,0,-0.17,0
1581924600,0,0.49,0
1581928200,0,-0.4,0
1581931800,0,-0.32,0
1581935400,0,-0.54,0
1581939000,0,-0.93,0
1581942600,205.47,-1.43,644.32
1581946200,481.82,0.13,1681.88
1581949800,739.71,3.21,2541.04
1581953400,922.16,4.71,3081.88
1581957000,1023.65,6.02,3327.92
1581960600,1036.5,7.17,3327.24
1581964200,963.84,8.08,3113.92
1581967800,746.44,9.18,2462.56
1581971400,546.71,9.51,1821.56
1581975000,301.73,9.33,956.72
1581978600,0,8.15,0
1581982200,0,5.8,0
1581985800,0,3.78,0
1581989400,0,2.19,0
1581993000,0,1.14,0
1581996600,0,1.14,0
1582000200,0,-0.31,0
1582003800,0,-0.46,0
1582007400,0,0.1,0
1582011000,0,0.66,0
1582014600,0,1.13,0
1582018200,0,1.5,0
1582021800,0,1.88,0
1582025400,0,2.49,0
1582029000,44.78,2.86,102.88
1582032600,45.99,4.23,110.92
1582036200,57.65,5.24,148.44
1582039800,90.85,5.92,265.36
1582043400,98.95,6.67,289.32
1582047000,314.01,7.68,1069.36
1582050600,104.43,9.36,303.36
1582054200,334.09,7.63,1136.56
1582057800,278.24,8.54,929.04
1582061400,140.65,8.71,419.8
1582065000,0,8.1,0
1582068600,0,6.88,0
1582072200,0,6.02,0
1582075800,0,5.6,0
1582079400,0,5.99,0
1582083000,0,6.42,0
1582086600,0,6.65,0
1582090200,0,6.58,0
1582093800,0,6.53,0
1582097400,0,6.23,0
1582101000,0,5.78,0
1582104600,0,4.76,0
1582108200,0,3.95,0
1582111800,0,3.4,0
1582115400,109.02,2.8,307.36
1582119000,327.89,2.81,1129.32
1582122600,673.66,3.69,2344.84
1582126200,919.9,4.76,3141.2
1582129800,968.26,5.99,3281.24
1582133400,1023.59,6.87,3448.84
1582137000,961.19,7.3,3264.96
1582140600,811.95,8.19,2774.92
1582144200,587.35,7.77,2022.96
1582147800,317.3,6.99,1038
1582151400,6.05,5.79,0.72
1582155000,0,4.07,0
1582158600,0,2.59,0
1582162200,0,1.26,0
1582165800,0,0.11,0
1582169400,0,-0.86,0
1582173000,0,-1.75,0
1582176600,0,-2.51,0
1582180200,0,-2.72,0
1582183800,0,-2.65,0
1582187400,0,-2.78,0
1582191000,0,-2.35,0
1582194600,0,-2.54,0
1582198200,0,-2.64,0
1582201800,180.7,-3.31,568.12
1582205400,440.29,-1.3,1547.32
1582209000,601.33,0.05,2117.88
1582212600,651.68,0.69,2274.52
1582216200,585.7,1.37,2037.6
1582219800,615.72,1.91,2131.4
1582223400,445.46,2.71,1547.8
1582227000,402.15,2.44,1400.16
1582230600,309.34,2.77,1064.68
1582234200,103.82,2.9,308.4
1582237800,8.24,2.41,4.6
1582241400,0,1.23,0
1582245000,0,0.29,0
1582248600,0,-0.64,0
1582252200,0,-1.26,0
1582255800,0,-1.85,0
1582259400,0,-2.53,0
1582263000,0,-3.1,0
1582266600,0,-3.89,0
1582270200,0,-4.62,0
1582273800,0,-5,0
1582277400,0,-5.16,0
1582281000,0,-5.22,0
1582284600,0,-5.25,0
1582288200,227.82,-5.29,739
1582291800,521.09,-4.68,1880.52
1582295400,775.17,-3.65,2779.28
1582299000,964.23,-2.54,3375.8
1582302600,1065.28,-1.53,3648.4
1582306200,1080.6,-0.54,3652.24
1582309800,1004.87,0.22,3393.4
1582313400,844.7,0.72,2876.08
1582317000,612.1,1.14,2116.6
1582320600,328.95,1.27,1095.52
1582324200,6.94,0.81,2.32
1582327800,0,-0.26,0
1582331400,0,-1.31,0
1582335000,0,-2.01,0
1582338600,0,-2.41,0
1582342200,0,-2.64,0
1582345800,0,-2.81,0
1582349400,0,-2.95,0
1582353000,0,-3.02,0
1582356600,0,-2.75,0
1582360200,0,-2.59,0
1582363800,0,-2.59,0
1582367400,0,-2.74,0
1582371000,0,-2.99,0
1582374600,240.81,-3.15,774.4
1582378200,529.32,-1.22,1865.76
1582381800,780.84,1.12,2723.68
1582385400,965.94,3.01,3292.16
1582389000,1069.49,4.71,3582.16
1582392600,1083.24,5.98,3606.32
1582396200,1006.61,7.08,3370.24
1582399800,846.95,8.18,2869.48
1582403400,615.38,8.59,2100.44
1582407000,333.59,8.24,1085.88
1582410600,7.44,6.72,3
1582414200,0,4.55,0
1582417800,0,3.16,0
1582421400,0,2,0
1582425000,0,1.01,0
1582428600,0,0.11,0
1582432200,0,-0.58,0
1582435800,0,-1.11,0
1582439400,0,-1.5,0
1582443000,0,-1.85,0
1582446600,0,-2.15,0
1582450200,0,-2.38,0
1582453800,0,-2.58,0
1582457400,0,-2.76,0
1582461000,243.14,-2.86,780.04
1582464600,528.92,-0.3,1840.64
1582468200,776.88,3.87,2637.2
1582471800,958.9,6.17,3166.8
1582475400,1060.85,8.04,3440.32
1582479000,1075.16,9.48,3480.76
1582482600,999.63,10.49,3268.24
1582486200,838.78,11.37,2777.08
1582489800,610.69,11.59,2043.8
1582493400,333.83,11.11,1068.56
1582497000,7.9,9.39,3.72
1582500600,0,7,0
1582504200,0,5.28,0
1582507800,0,3.96,0
1582511400,0,2.86,0
1582515000,0,1.88,0
1582518600,0,1.17,0
1582522200,0,0.6,0
1582525800,0,0.15,0
1582529400,0,0.36,0
1582533000,0,0.38,0
1582536600,0,0.36,0
1582540200,0,-0.02,0
1582543800,0,-0.22,0
1582547400,233.85,0.03,737.16
1582551000,512.9,1.51,1761.32
1582554600,757.46,5.08,2533.52
1582558200,936.24,7.51,3029.16
1582561800,1037.17,9.7,3269.68
1582565400,1044.09,11.55,3271.48
1582569000,896.41,12.88,2866.68
1582572600,633.71,13.94,2078.88
1582576200,355.54,13.56,1168.2
1582579800,123.93,12.46,361.32
1582583400,11.1,10.44,9.92
1582587000,0,8.28,0
1582590600,0,7.21,0
1582594200,0,6.51,0
1582597800,0,5.29,0
1582601400,0,5.18,0
1582605000,0,5.6,0
1582608600,0,5.77,0
1582612200,0,5.77,0
1582615800,0,5.58,0
1582619400,0,5.13,0
1582623000,0,4.91,0
1582626600,0,4.7,0
1582630200,0,4.32,0
1582633800,43.53,5.35,99.88
1582637400,81.6,5.61,229.12
1582641000,90.3,6.87,257.4
1582644600,102.87,7.39,300.12
1582648200,115.84,7.93,344.84
1582651800,136.47,7.83,418.56
1582655400,90.23,8.01,255.4
1582659000,96.97,8.18,281
1582662600,42.15,8.49,96.64
1582666200,12.77,8.27,13.76
1582669800,2.78,7.78,0
1582673400,0,7.34,0
1582677000,0,6.84,0
1582680600,0,6.89,0
1582684200,0,6.76,0
1582687800,0,6.62,0
1582691400,0,6.48,0
1582695000,0,6.32,0
1582698600,0,6.22,0
1582702200,0,6.27,0
1582705800,0,6.22,0
1582709400,0,6.16,0
1582713000,0,6.11,0
1582716600,0,5.94,0
1582720200,38.04,5.89,83.8
1582723800,119.11,6.25,361.04
1582727400,163.81,6.86,520.16
1582731000,227.03,7.35,752.6
1582734600,306.2,7.71,1034.28
1582738200,211.95,8.28,690.96
1582741800,172.19,8.5,544.24
1582745400,191.14,8.35,617.72
1582749000,110.2,8.43,326.4
1582752600,45.83,8.11,107.44
1582756200,5.68,7.58,0.12
1582759800,0,6.93,0
1582763400,0,6.46,0
1582767000,0,6.15,0
1582770600,0,5.97,0
1582774200,0,5.91,0
1582777800,0,5.92,0
1582781400,0,5.88,0
1582785000,0,6.07,0
1582788600,0,5.82,0
1582792200,0,6.32,0
1582795800,0,7.08,0
1582799400,0,7.38,0
1582803000,0,6.15,0
1582806600,72.67,4.56,195.44
1582810200,282.64,3.68,970.72
1582813800,435.03,3.59,1540.08
1582817400,594.34,3.87,2110.96
1582821000,940.96,4.11,3301.84
1582824600,1070.48,4.76,3721.16
1582828200,824.59,5.34,2900.28
1582831800,836.62,5.75,2940.48
1582835400,621.42,5.49,2188.28
1582839000,342.19,4.83,1144.36
1582842600,10.01,4.02,8.08
1582846200,0,2.95,0
1582849800,0,2.03,0
1582853400,0,1.33,0
1582857000,0,0.83,0
1582860600,0,0.36,0
1582864200,0,-0.04,0
1582867800,0,-0.38,0
1582871400,0,-0.63,0
1582875000,0,-1.28,0
1582878600,0,-1.41,0
1582882200,0,-1.62,0
1582885800,0,-1.83,0
1582889400,0,-1.99,0
1582893000,234.85,-2.02,759.64
1582896600,510.7,-1.1,1826.44
1582900200,639.88,0.19,2304.28
1582903800,747.86,1.35,2668.88
1582907400,903.71,2.4,3171.56
1582911000,687.38,3.62,2430
1582914600,718.13,4.15,2533.24
1582918200,519.05,4.58,1835.56
1582921800,379.79,4.58,1326.24
1582925400,142.65,4.42,442.88
1582929000,11.56,3.86,11.44
1582932600,0,2.64,0
1582936200,0,1.43,0
1582939800,0,0.24,0
1582943400,0,-0.37,0
1582947000,0,0.28,0
1582950600,0,0.11,0
1582954200,0,-0.71,0
1582957800,0,-1.35,0
1582961400,0,-1.72,0
1582965000,0,-2.1,0
1582968600,0,-2.51,0
1582972200,0,-2.97,0
1582975800,0,-3.17,0
1582979400,254.46,-3.01,827.64
1582983000,520.22,-1.41,1853.4
1582986600,637.74,-0.23,2282.12
1582990200,473.86,0.57,1687.64
1582993800,407.78,0.9,1440.12
1582997400,565.8,1.27,2009.68
1583001000,527.35,1.85,1873.6
1583004600,459.75,1.54,1633.36
1583008200,272.16,1.63,939.48
1583011800,200.05,1.22,655.4
1583015400,13.41,0.71,16
1583019000,0,-0.14,0
1583022600,0,-1.1,0
1583026200,0,-1.75,0
1583029800,0,-2.3,0
1583033400,0,-2.79,0
1583037000,0,-3.21,0
1583040600,0,-3.46,0
1583044200,0,-3.59,0
1583047800,0,-3.96,0
1583051400,0,-3.91,0
1583055000,0,-3.83,0
1583058600,0,-3.76,0
1583062200,0,-3.72,0
1583065800,251.38,-3.55,820.6
1583069400,543.67,-2.11,1947.04
1583073000,795.24,-0.75,2831.24
1583076600,968.59,0.63,3375.28
1583080200,1042.43,1.91,3580.4
1583083800,982.62,3.12,3368.32
1583087400,948.07,4.48,3250.28
1583091000,854.45,5.45,2938.32
1583094600,625.74,6.04,2164.56
1583098200,348.63,6.04,1149.52
1583101800,11.44,5.03,11.04
1583105400,0,3.16,0
1583109000,0,1.68,0
1583112600,0,0.49,0
1583116200,0,-0.57,0
1583119800,0,-1.42,0
1583123400,0,-1.67,0
1583127000,0,-1.72,0
1583130600,0,-1.78,0
1583134200,0,-1.26,0
1583137800,0,-1.2,0
1583141400,0,-1.16,0
1583145000,0,-0.86,0
1583148600,0,-0.45,0
1583152200,232.47,0.12,741.96
1583155800,497.74,2.89,1723.92
1583159400,740.17,5.72,2533.08
1583163000,847.93,7.63,2867.12
1583166600,999.37,9.4,3301.52
1583170200,1038.49,11.28,3391.64
1583173800,972.66,12.88,3180.04
1583177400,812.54,13.98,2682.12
1583181000,555.6,14.02,1852.52
1583184600,166.29,13.26,503.84
1583188200,6.64,11.66,1.48
1583191800,0,10.73,0
1583195400,0,10.5,0
1583199000,0,10.48,0
1583202600,0,10.35,0
1583206200,0,10.03,0
1583209800,0,9.81,0
1583213400,0,8.58,0
1583217000,0,8.1,0
1583220600,0,8.14,0
1583224200,0,7.85,0
1583227800,0,7.6,0
1583231400,0,6.92,0
1583235000,0,6.5,0
1583238600,185.28,5.56,568.88
1583242200,433.16,7.41,1458.56
1583245800,675.63,10.06,2254.68
1583249400,821.23,11.78,2666.76
1583253000,878.88,13.52,2814.76
1583256600,634.99,14.95,2096.48
1583260200,224.25,14.87,712.8
1583263800,265.02,12.62,872.16
1583267400,228.11,11.48,741.44
1583271000,106.13,10.15,301.28
1583274600,6.14,9,0.76
1583278200,0,8.7,0
1583281800,0,9.62,0
1583285400,0,10.34,0
1583289000,0,10.79,0
1583292600,0,10.81,0
1583296200,0,10.98,0
1583299800,0,9.21,0
1583303400,0,7.46,0
1583307000,0,6.79,0
1583310600,0,6.2,0
1583314200,0,5.88,0
1583317800,0,5.54,0
1583321400,0,5.14,0
1583325000,259.48,4.97,821.04
1583328600,519.73,6.08,1797.8
1583332200,686.11,7.24,2391.16
1583335800,921.95,8.04,3164.12
1583339400,1044.38,9.39,3532.2
1583343000,1022.64,10.89,3443.48
1583346600,951.73,11.18,3211.76
1583350200,796.01,12.77,2693.64
1583353800,575.64,13.01,1947.4
1583357400,318.5,12.65,1018.72
1583361000,13.67,11.57,15.48
1583364600,0,10.02,0
1583368200,0,8.95,0
1583371800,0,8.27,0
1583375400,0,7.92,0
1583379000,0,7.46,0
1583382600,0,6.46,0
1583386200,0,5.66,0
1583389800,0,4.77,0
1583393400,0,4.65,0
1583397000,0,3.95,0
1583400600,0,3.19,0
1583404200,0,2.49,0
1583407800,7.61,1.89,3.48
1583411400,284,1.56,913.08
1583415000,562.22,2.72,1953.2
1583418600,803.14,4.05,2766.56
1583422200,980.15,5.43,3284.12
1583425800,1078.52,6.83,3516.52
1583429400,1089.21,7.98,3481.64
1583433000,1009.67,8.94,3237.52
1583436600,847.44,9.94,2762.56
1583440200,569.7,10.31,1893.96
1583443800,305.5,10.25,975.24
1583447400,20.9,9.37,33.76
1583451000,0,7.49,0
1583454600,0,5.87,0
1583458200,0,4.87,0
1583461800,0,4.17,0
1583465400,0,3.67,0
1583469000,0,3.18,0
1583472600,0,2.62,0
1583476200,0,2.36,0
1583479800,0,2.21,0
1583483400,0,1.77,0
1583487000,0,1.33,0
1583490600,0,0.43,0
1583494200,8.29,-0.22,4.84
1583497800,241.67,-0.06,775.76
1583501400,412.44,3.87,1417.84
1583505000,237.25,6.16,791.76
1583508600,260.75,7,871.52
1583512200,165.57,7.61,521.4
1583515800,200.61,7.37,651.04
1583519400,100.15,7.48,291.6
1583523000,121.17,6.32,366.96
1583526600,73.58,5.92,201.64
1583530200,34.13,5.1,73
1583533800,6.05,4.43,0.76
1583537400,0,3.84,0
1583541000,0,3.51,0
1583544600,0,3.09,0
1583548200,0,2.89,0
1583551800,0,2.74,0
1583555400,0,2.4,0
1583559000,0,2.15,0
1583562600,0,1.97,0
1583566200,0,1.96,0
1583569800,0,1.88,0
1583573400,0,1.75,0
1583577000,0,1.37,0
1583580600,11.68,1,11.96
1583584200,156.47,0.9,491.52
1583587800,392.38,1.5,1377.76
1583591400,636.11,2.08,2263.76
1583595000,929.12,3.12,3243.84
1583598600,1103.07,4.42,3775.44
1583602200,1115.35,5.75,3787.32
1583605800,1040.69,6.8,3536.12
1583609400,879.99,7.68,3009.08
1583613000,648.07,7.89,2229.08
1583616600,368.71,7.64,1211.16
1583620200,15.18,6.8,19.6
1583623800,0,5.14,0
1583627400,0,3.7,0
1583631000,0,2.61,0
1583634600,0,1.7,0
1583638200,0,0.92,0
1583641800,0,0.19,0
1583645400,0,-0.53,0
1583649000,0,-1.31,0
1583652600,0,-1.78,0
1583656200,0,-2.23,0
1583659800,0,-2.28,0
1583663400,0,-2.18,0
1583667000,9.46,-2.23,7.32
1583670600,286.92,-1.67,936.12
1583674200,558.87,1.96,1938.12
1583677800,792.78,4.5,2708.68
1583681400,952.33,6.75,3172.6
1583685000,1052.82,8.79,3438.16
1583688600,1067.4,10.53,3463.6
1583692200,989.96,11.9,3233.52
1583695800,832.56,12.99,2760.8
1583699400,609.91,13.56,2033.76
1583703000,344.12,13.49,1092.48
1583706600,15.18,12.32,18.92
1583710200,0,10.18,0
1583713800,0,8.67,0
1583717400,0,7.69,0
1583721000,0,6.91,0
1583724600,0,6.31,0
1583728200,0,5.76,0
1583731800,0,5.29,0
1583735400,0,4.88,0
1583739000,0,5.13,0
1583742600,0,4.86,0
1583746200,0,4.56,0
1583749800,0,4.08,0
1583753400,10.19,3.55,8.48
1583757000,288.3,3.48,921.4
1583760600,559.33,6.17,1906.28
1583764200,793.62,8.89,2665.04
1583767800,965.27,11.52,3157.48
1583771400,1059.64,14.11,3396.76
1583775000,1069.79,16.29,3397.12
1583778600,994.06,17.75,3170.6
1583782200,836.48,19.47,2687.36
1583785800,612.62,19.66,1981.84
1583789400,345.73,18.93,1069
1583793000,15.81,17.21,19.8
1583796600,0,14.7,0
1583800200,0,12.92,0
1583803800,0,11.74,0
1583807400,0,10.92,0
1583811000,0,10.26,0
1583814600,0,9.61,0
1583818200,0,8.87,0
1583821800,0,8.12,0
1583825400,0,8.91,0
1583829000,0,8.61,0
1583832600,0,7.88,0
1583836200,0,7.44,0
1583839800,13.09,7.51,14.56
1583843400,97.29,8.42,277.4
1583847000,254.97,10.31,834.36
1583850600,481.47,12.38,1619.36
1583854200,375.88,14.18,1245.6
1583857800,539.85,14.89,1792.64
1583861400,262.69,16.13,844.28
1583865000,394.48,16.23,1295
1583868600,196.11,16.8,610.56
1583872200,116.79,16.59,337.8
1583875800,112.82,16.01,317
1583879400,15.94,15.05,20.36
1583883000,0,14.22,0
1583886600,0,13.96,0
1583890200,0,13.84,0
1583893800,0,13.47,0
1583897400,0,12.98,0
1583901000,0,11.77,0
1583904600,0,9.82,0
1583908200,0,8.35,0
1583911800,0,8.14,0
1583915400,0,7.49,0
1583919000,0,6.53,0
1583922600,0,5.53,0
1583926200,12.36,4.43,13.2
1583929800,293.72,3.69,936.6
1583933400,570.67,5.98,1939.32
1583937000,808.29,7.16,2707.96
1583940600,937.26,8.48,3054.24
1583944200,813.75,9.72,2646.16
1583947800,746.8,10.55,2426.84
1583951400,579.92,11.06,1901.88
1583955000,726.51,12.12,2345.6
1583958600,537.41,12.37,1758.96
1583962200,105.89,12.15,301.08
1583965800,17.58,11.05,24.92
1583969400,0,9.73,0
1583973000,0,8.49,0
1583976600,0,6.92,0
1583980200,0,5.67,0
1583983800,0,4.48,0
1583987400,0,5.77,0
1583991000,0,4.63,0
1583994600,0,4.74,0
1583998200,0,3.25,0
1584001800,0,3.03,0
1584005400,0,3,0
1584009000,0,2.96,0
1584012600,6.39,3,1.32
1584016200,73.93,4.04,198.32
1584019800,133.94,5.83,414.12
1584023400,145.65,6.8,456.68
1584027000,159.66,7.55,503.2
1584030600,155.45,8.03,486.56
1584034200,228.59,8.2,746.76
1584037800,149.59,8.74,464.04
1584041400,143.78,8.43,444.56
1584045000,139.99,8.5,431.64
1584048600,53.94,8.4,133.92
1584052200,13.79,7.95,16.12
1584055800,0,7.47,0
1584059400,0,7.21,0
1584063000,0,7.19,0
1584066600,0,7.31,0
1584070200,0,7.31,0
1584073800,0,7.48,0
1584077400,0,7.84,0
1584081000,0,8.16,0
1584084600,0,7.95,0
1584088200,0,8.43,0
1584091800,0,9.15,0
1584095400,0,9.85,0
1584099000,4.17,10.49,0
1584102600,21.06,11.14,33.88
1584106200,48.3,11.78,113.96
1584109800,62.8,12.29,160.2
1584113400,185.58,12.66,585.6
1584117000,264.57,13.71,858.52
1584120600,444.06,15.43,1477.44
1584124200,615.88,17,2039.76
1584127800,725.93,18.78,2384.2
1584131400,489.17,19.29,1603.88
1584135000,283.46,18.41,874.88
1584138600,21.95,16.84,35.08
1584142200,0,14.67,0
1584145800,0,12.88,0
1584149400,0,11.4,0
1584153000,0,10,0
1584156600,0,8.77,0
1584160200,0,7.71,0
1584163800,0,6.7,0
1584167400,0,5.98,0
1584171000,0,6.42,0
1584174600,0,5.8,0
1584178200,0,5.14,0
1584181800,0,4.59,0
1584185400,63.86,4.08,91.12
1584189000,305.3,4.14,982.48
1584192600,581.81,5.42,2009.96
1584196200,801.08,6.37,2753.92
1584199800,926.05,7.52,3129.44
1584203400,1062.98,8.76,3509.48
1584207000,1070.32,10.16,3507.92
1584210600,990.57,11.17,3248.4
1584214200,800.65,12.38,2653
1584217800,579.59,12.64,1933.28
1584221400,256.14,12.48,807.32
1584225000,25.48,11.55,45.72
1584228600,0,10.17,0
1584232200,0,9.38,0
1584235800,0,8.69,0
1584239400,0,8.11,0
1584243000,0,7.39,0
1584246600,0,6.68,0
1584250200,0,6.07,0
1584253800,0,5.49,0
1584257400,0,5.69,0
1584261000,0,5.1,0
1584264600,0,4.5,0
1584268200,0,3.84,0
1584271800,44.01,3.16,68.2
1584275400,289.42,3.36,928.64
1584279000,547.05,4.94,1880.48
1584282600,794.41,5.98,2706.04
1584286200,968.23,7.17,3216.76
1584289800,1061.73,8.27,3449.04
1584293400,1056.55,9.19,3395.96
1584297000,998.4,10.1,3225.32
1584300600,825.09,10.83,2700.44
1584304200,566.06,11.17,1882.92
1584307800,255.63,11.22,807.88
1584311400,22.45,10.54,37.68
1584315000,0,8.88,0
1584318600,0,6.89,0
1584322200,0,5.1,0
1584325800,0,3.57,0
1584329400,0,2.61,0
1584333000,0,2.1,0
1584336600,0,1.78,0
1584340200,0,1.43,0
1584343800,0,1.21,0
1584347400,0,0.78,0
1584351000,0,0.34,0
1584354600,0,-0.05,0
1584358200,61.72,-0.4,93.84
1584361800,260.84,0,850.76
1584365400,445.1,1.36,1563.68
1584369000,443.9,2.91,1559.28
1584372600,415.28,4.24,1451.52
1584376200,455.43,5.09,1588.24
1584379800,424.99,5.59,1472.08
1584383400,506.84,5.9,1753.76
1584387000,412.45,5.77,1426.6
1584390600,217.77,5.63,720.36
1584394200,104.4,5.16,306.08
1584397800,19.09,4.7,29.84
1584401400,0,4.33,0
1584405000,0,4.19,0
1584408600,0,4.06,0
1584412200,0,3.97,0
1584415800,0,4.03,0
1584419400,0,4.31,0
1584423000,0,4.36,0
1584426600,0,4.46,0
1584430200,0,3.77,0
1584433800,0,4.09,0
1584437400,0,3.57,0
1584441000,0,3.93,0
1584444600,30.33,3.86,40.96
1584448200,40.62,4.15,92.64
1584451800,188.51,5.36,609.92
1584455400,157.14,6.55,494.44
1584459000,177.11,6.72,565.92
1584462600,294.82,7.31,982.16
